ssc_code,"suburb","urban_area",postcode,"state","state_name","type","local_goverment_area","statistic_area",elevation,population,median_income,sqkm,lat,lng,"timezone"
41643,"Wrattonbully","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",94,42,31824,54.458,-37.14430,140.91474,"Australia/Adelaide"
40612,"Hynam","",5262,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",101,151,39624,98.640,-36.93177,140.89379,"Australia/Adelaide"
40725,"Kybybolite","",5262,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",95,105,34164,90.013,-36.85741,140.90122,"Australia/Adelaide"
40634,"Joanna","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",75,94,44876,129.488,-37.10440,140.88143,"Australia/Adelaide"
40456,"Frances","",5262,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",99,84,42016,119.374,-36.70451,140.88061,"Australia/Adelaide"
40279,"Coles","",5272,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",42,39,37700,262.494,-37.24840,140.51105,"Australia/Adelaide"
40137,"Bool Lagoon","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",46,42,28600,114.847,-37.12853,140.68586,"Australia/Adelaide"
41426,"The Gap","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",77,21,31824,112.391,-36.70898,140.70201,"Australia/Adelaide"
40454,"Fox","",5272,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",34,53,27924,243.832,-37.24863,140.33794,"Australia/Adelaide"
41638,"Woolumbool","",5272,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",30,68,35724,361.420,-36.79877,140.34144,"Australia/Adelaide"
40677,"Keppoch","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",46,61,37700,108.224,-36.71980,140.54200,"Australia/Adelaide"
40945,"Mount Light","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",73,158,34736,51.628,-36.99935,140.78833,"Australia/Adelaide"
40712,"Koppamurra","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",83,57,40560,92.553,-37.04954,140.89453,"Australia/Adelaide"
40747,"Laurie Park","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",87,61,38428,69.792,-36.99282,140.90046,"Australia/Adelaide"
41384,"Struan","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",50,45,24232,75.916,-37.10459,140.76758,"Australia/Adelaide"
40765,"Lochaber","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",49,96,42172,338.872,-36.82117,140.56663,"Australia/Adelaide"
40105,"Binnum","",5262,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",101,72,34320,178.028,-36.78147,140.86105,"Australia/Adelaide"
41347,"Spence","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",45,51,45500,189.304,-37.09710,140.54144,"Australia/Adelaide"
41580,"Wild Dog Valley","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",85,180,28340,105.709,-36.86757,140.76038,"Australia/Adelaide"
40200,"Cadgee","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",97,45,44720,123.240,-36.79387,140.71077,"Australia/Adelaide"
41370,"Stewart Range","",5271,"SA","South Australia","Rural locality","Naracoorte and Lucindale (District Council)","Rest of SA",50,67,42588,240.780,-36.95532,140.55411,"Australia/Adelaide"
41345,"Spalding","Flinders Ranges",5454,"SA","South Australia","Urban locality","Northern Areas (District Council)","Rest of SA",303,284,24544,183.978,-33.49472,138.62278,"Australia/Adelaide"
41527,"Washpool","",5454,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",357,24,29900,69.630,-33.37364,138.58761,"Australia/Adelaide"
40185,"Bundaleer Gardens","",5491,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",467,18,18200,37.177,-33.35468,138.54353,"Australia/Adelaide"
40492,"Gladstone","Flinders Ranges",5473,"SA","South Australia","Urban locality","Northern Areas (District Council)","Rest of SA",228,755,23556,204.764,-33.28252,138.35470,"Australia/Adelaide"
40608,"Huddleston","",5523,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",232,16,37700,40.792,-33.31900,138.28353,"Australia/Adelaide"
40087,"Beetaloo Valley","",5523,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",374,77,26572,111.001,-33.19534,138.21417,"Australia/Adelaide"
41650,"Yacka","",5470,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",181,140,27404,180.806,-33.56409,138.47771,"Australia/Adelaide"
40809,"Mannanarie","",5422,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",511,73,30524,181.776,-33.03324,138.64486,"Australia/Adelaide"
41665,"Yatina","",5422,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",483,29,14768,123.726,-32.93464,138.64421,"Australia/Adelaide"
40629,"Jamestown","Flinders Ranges",5491,"SA","South Australia","Urban locality","Northern Areas (District Council)","Rest of SA",477,1561,31772,176.346,-33.16666,138.59048,"Australia/Adelaide"
40090,"Belalie North","",5491,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",698,84,31148,121.656,-33.16071,138.70788,"Australia/Adelaide"
40089,"Belalie East","",5491,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",632,57,45760,136.037,-33.26926,138.71799,"Australia/Adelaide"
40206,"Caltowie","",5490,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",410,131,24752,111.421,-33.20300,138.49544,"Australia/Adelaide"
40186,"Bundaleer North","",5491,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",418,55,40560,100.662,-33.27204,138.59321,"Australia/Adelaide"
40836,"Mayfield","",5454,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",543,4,97500,60.143,-33.36353,138.68235,"Australia/Adelaide"
40025,"Andrews","",5454,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",344,37,38428,77.255,-33.61314,138.64602,"Australia/Adelaide"
40415,"Euromina","",5454,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",342,12,27248,34.267,-33.61864,138.57240,"Australia/Adelaide"
41003,"Narridy","",5523,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",197,82,23868,125.791,-33.41150,138.32384,"Australia/Adelaide"
40477,"Georgetown","",5472,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",284,168,21788,172.359,-33.37406,138.42570,"Australia/Adelaide"
40534,"Gulnare","",5471,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",335,88,24648,127.819,-33.46230,138.46576,"Australia/Adelaide"
40208,"Caltowie West","",5490,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",340,30,23400,94.973,-33.15676,138.38295,"Australia/Adelaide"
40540,"Hacklins Corner","",5454,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",470,28,44720,86.113,-33.43030,138.67273,"Australia/Adelaide"
41551,"West Bundaleer","",5491,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",545,3,58500,76.751,-33.31030,138.49820,"Australia/Adelaide"
41411,"Tarcowie","",5431,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",496,58,31148,103.820,-32.94930,138.50870,"Australia/Adelaide"
40602,"Hornsdale","",5491,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",481,39,31824,128.969,-33.04216,138.50846,"Australia/Adelaide"
40745,"Laura","",5480,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",258,658,26832,110.823,-33.16559,138.29479,"Australia/Adelaide"
40168,"Broughton River Valley","",5454,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",328,5,71448,34.192,-33.55240,138.57615,"Australia/Adelaide"
40207,"Caltowie North","",5490,"SA","South Australia","Rural locality","Northern Areas (District Council)","Rest of SA",432,14,49348,56.474,-33.10219,138.47964,"Australia/Adelaide"
40636,"Joslin","Norwood - Payneham - St Peters",5070,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",43,1151,38584,0.499,-34.89999,138.62603,"Australia/Adelaide"
40819,"Marden","Norwood - Payneham - St Peters",5070,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",45,2309,31824,1.064,-34.89250,138.63376,"Australia/Adelaide"
40510,"Glynde","Norwood - Payneham - St Peters",5070,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",67,1931,28444,0.942,-34.89541,138.65134,"Australia/Adelaide"
41270,"Royston Park","Norwood - Payneham - St Peters",5070,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",46,1203,43524,0.574,-34.89764,138.62947,"Australia/Adelaide"
40428,"Felixstow","Norwood - Payneham - St Peters",5070,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",56,2311,24752,1.145,-34.88901,138.64821,"Australia/Adelaide"
41456,"Trinity Gardens","Norwood - Payneham - St Peters",5068,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",67,1234,36764,0.596,-34.91102,138.64469,"Australia/Adelaide"
41110,"Payneham","Norwood - Payneham - St Peters",5070,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",60,2293,34892,0.795,-34.89848,138.64120,"Australia/Adelaide"
41111,"Payneham South","Norwood - Payneham - St Peters",5070,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",65,1640,29276,0.578,-34.90496,138.64427,"Australia/Adelaide"
40433,"Firle","Norwood - Payneham - St Peters",5070,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",77,1437,28600,0.618,-34.90462,138.65320,"Australia/Adelaide"
41361,"St Morris","Norwood - Payneham - St Peters",5068,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",81,1497,31148,0.554,-34.91106,138.65362,"Australia/Adelaide"
41362,"St Peters","Norwood - Payneham - St Peters",5069,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",43,3219,43732,1.497,-34.90477,138.62291,"Australia/Adelaide"
40674,"Kent Town","Norwood - Payneham - St Peters",5067,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",52,1210,29796,0.609,-34.92181,138.61935,"Australia/Adelaide"
41044,"Norwood","Norwood - Payneham - St Peters",5067,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",64,5953,44148,2.208,-34.92135,138.63206,"Australia/Adelaide"
40671,"Kensington","Norwood - Payneham - St Peters",5068,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",82,1769,32448,0.529,-34.92378,138.64561,"Australia/Adelaide"
40830,"Marryatville","Norwood - Payneham - St Peters",5068,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",90,588,33176,0.305,-34.92859,138.64600,"Australia/Adelaide"
40416,"Evandale","Norwood - Payneham - St Peters",5069,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",55,1370,36088,0.409,-34.90546,138.63492,"Australia/Adelaide"
40837,"Maylands","Norwood - Payneham - St Peters",5069,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",60,1494,42536,0.534,-34.91126,138.63668,"Australia/Adelaide"
40575,"Heathpool","Norwood - Payneham - St Peters",5068,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",92,544,37388,0.242,-34.93126,138.64624,"Australia/Adelaide"
40280,"College Park","Norwood - Payneham - St Peters",5069,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",45,764,52208,0.365,-34.91151,138.61951,"Australia/Adelaide"
40541,"Hackney","Norwood - Payneham - St Peters",5069,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",46,567,27456,0.502,-34.91365,138.61675,"Australia/Adelaide"
41369,"Stepney","Norwood - Payneham - St Peters",5069,"SA","South Australia","Major Urban locality","Norwood Payneham St Peters (City)","Greater Adelaide",52,872,43056,0.540,-34.91147,138.62804,"Australia/Adelaide"
40539,"Hackham West","Onkaparinga - Central North",5163,"SA","South Australia","Major Urban locality","Onkaparinga (City)","Greater Adelaide",78,3548,22932,2.007,-35.14247,138.51528,"Australia/Adelaide"
40538,"Hackham","Onkaparinga - Central North",5163,"SA","South Australia","Major Urban locality","Onkaparinga (City)","Greater Adelaide",66,4009,26312,5.211,-35.15458,138.52184,"Australia/Adelaide"
40610,"Huntfield Heights","Onkaparinga - Central North",5163,"SA","South Australia","Major Urban locality","Onkaparinga (City)","Greater Adelaide",68,4042,26416,2.367,-35.15558,138.51550,"Australia/Adelaide"
41066,"Onkaparinga Hills","Onkaparinga - Central North",5163,"SA","South Australia","Major Urban locality","Onkaparinga (City)","Greater Adelaide",172,2530,36088,25.035,-35.13731,138.55490,"Australia/Adelaide"
41595,"Willunga","",5172,"SA","South Australia","Rural locality","Onkaparinga (City)","Greater Adelaide",156,2308,34372,21.270,-35.26858,138.56588,"Australia/Adelaide"
40842,"McLaren Flat","",5171,"SA","South Australia","Rural locality","Onkaparinga (City)","Greater Adelaide",133,1537,39884,27.924,-35.19945,138.61202,"Australia/Adelaide"
41597,"Willunga South","",5172,"SA","South Australia","Rural locality","Onkaparinga (City)","Greater Adelaide",252,410,39000,14.241,-35.30039,138.54717,"Australia/Adelaide"
40843,"McLaren Vale","Onkaparinga - South",5171,"SA","South Australia","Urban locality","Onkaparinga (City)","Greater Adelaide",63,3842,30368,58.529,-35.20531,138.55220,"Australia/Adelaide"
40248,"Cherry Gardens","",5157,"SA","South Australia","Rural locality","Onkaparinga (City)","Greater Adelaide",337,610,37960,15.977,-35.06915,138.65366,"Australia/Adelaide"
40260,"Clarendon","",5157,"SA","South Australia","Rural locality","Onkaparinga (City)","Greater Adelaide",202,618,39520,33.580,-35.11712,138.63110,"Australia/Adelaide"
40124,"Blewitt Springs","",5171,"SA","South Australia","Rural locality","Onkaparinga (City)","Greater Adelaide",142,329,29380,19.374,-35.16673,138.59848,"Australia/Adelaide"
40009,"Aldinga","Onkaparinga - South",5173,"SA","South Australia","Urban locality","Onkaparinga (City)","Greater Adelaide",33,573,29328,13.332,-35.26999,138.48342,"Australia/Adelaide"
41569,"Whites Valley","",5172,"SA","South Australia","Rural locality","Onkaparinga (City)","Greater Adelaide",53,295,31616,13.072,-35.26854,138.52180,"Australia/Adelaide"
41061,"Old Noarlunga","",5168,"SA","South Australia","Rural locality","Onkaparinga (City)","Greater Adelaide",10,1449,31148,3.649,-35.18088,138.50263,"Australia/Adelaide"
41303,"Seaford Heights","",5169,"SA","South Australia","Rural locality","Onkaparinga (City)","Greater Adelaide",84,53,45032,1.731,-35.19834,138.49707,"Australia/Adelaide"
40310,"Coromandel East","",5157,"SA","South Australia","Rural locality","Onkaparinga (City)","Greater Adelaide",401,340,41444,8.134,-35.04799,138.64495,"Australia/Adelaide"
